CreatedById,CreatedDate,Description,DeveloperName,FolderName,Format,Id,IsDeleted,LastModifiedById,LastModifiedDate,LastReferencedDate,LastRunDate,LastViewedDate,Name,NamespacePrefix,OwnerId,ReportTypeApiName,SystemModstamp,isActive
0050b000004KRjeAAG,2021-08-13T16:21:54.000Z,,West_Milestones_Mark_Hutchings,Mark Hutchings (West),Summary,00O2R000004F2q4UAC,False,0050b000004KRjeAAG,2022-03-01T20:16:15.000Z,,2022-06-15T18:50:27.000Z,,West Milestones - Mark Hutchings,,00l6P000000Df5pQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T18:50:27.000Z,True
0050b000004KRjeAAG,2022-03-03T19:31:23.000Z,,Canada_Fully_Delivered_Open_Projects,Central/Canada Ops,Tabular,00O6P000000NvzvUAC,False,0050b000004KRjeAAG,2022-03-03T19:31:49.000Z,,2022-06-15T19:23:43.000Z,,Canada Fully Delivered Open Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T19:23:43.000Z,True
0050b000004KRjeAAG,2022-03-03T19:39:41.000Z,,Central_CE_Survey_Project_Comment_Blank,Central/Canada Ops,Tabular,00O6P000000Nw05UAC,False,0050b000004KRjeAAG,2022-03-03T19:41:00.000Z,,2022-06-15T19:40:52.000Z,,Central CE Survey Project Comment Blank,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T19:40:52.000Z,True
0050b000004KRjeAAG,2022-03-03T19:44:33.000Z,,Central_Open_Projects_No_CSAT_Contact,Central/Canada Ops,Tabular,00O6P000000Nw0FUAS,False,0050b000004KRjeAAG,2022-03-03T19:45:30.000Z,,2022-06-15T19:43:28.000Z,,Central Open Projects - No CSAT Contact,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T19:43:28.000Z,True
0050b000004KRjeAAG,2022-03-03T19:37:32.000Z,,Canada_Open_Projects,Central/Canada Ops,Tabular,00O6P000000Nw00UAC,False,0050b000004KRjeAAG,2022-03-03T19:37:56.000Z,,2022-06-15T19:17:51.000Z,,Canada Open Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T19:17:51.000Z,True
0050b000004KRjeAAG,2022-03-03T19:42:42.000Z,,Canada_CE_Survey_Project_Commen,Central/Canada Ops,Tabular,00O6P000000Nw0AUAS,False,0050b000004KRjeAAG,2022-03-03T19:43:11.000Z,,2022-06-15T19:42:28.000Z,,Canada CE Survey Project Comment,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T19:42:28.000Z,True
0050b000004KRjeAAG,2022-03-03T19:35:23.000Z,,Central_Open_Projects,Central/Canada Ops,Tabular,00O6P000000NvzXUAS,False,0050b000004KRjeAAG,2022-03-03T19:35:44.000Z,,2022-06-17T19:17:48.000Z,,Central Open Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-17T19:17:48.000Z,True
0050b000004KRjeAAG,2022-03-03T19:30:26.000Z,,Central_Fully_Delivered_Open_Projects,Central/Canada Ops,Tabular,00O6P000000NvzmUAC,False,0050b000004KRjeAAG,2022-03-03T19:30:50.000Z,,2022-06-15T19:22:34.000Z,,Central Fully Delivered Open Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T19:22:34.000Z,True
0050b000004KRjeAAG,2022-03-03T19:46:41.000Z,,Canada_Open_Projects_No_CSAT_Contact,Central/Canada Ops,Tabular,00O6P000000Nw0KUAS,False,0050b000004KRjeAAG,2022-03-03T19:47:12.000Z,,2022-06-15T19:44:13.000Z,,Canada Open Projects - No CSAT Contact,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T19:44:13.000Z,True
0050b000004KRjeAAG,2022-04-20T15:16:21.000Z,,Central_CR_Projects,Central/Canada Ops,Summary,00O6P000000NwORUA0,False,0050b000004KRjeAAG,2022-04-20T15:26:01.000Z,,2022-06-02T19:02:57.000Z,,Central CR Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T19:02:57.000Z,True
0050b000004KRjeAAG,2022-05-17T16:50:01.000Z,,Canada_Open_Projects_FY22_Q2,Central/Canada Ops,Summary,00O6P000000NwYgUAK,False,0050b000004KRjeAAG,2022-05-17T16:50:25.000Z,,2022-06-02T16:19:52.000Z,,Canada Open Projects FY22 Q2,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T16:19:52.000Z,True
0050b000004KRjeAAG,2022-06-09T17:59:47.000Z,,Central_On_Hold_Proj_non_responsive,Central/Canada Ops,Tabular,00O6P000000NwkXUAS,False,0050b000004KRjeAAG,2022-06-09T18:01:39.000Z,,2022-06-09T18:01:41.000Z,,Central On Hold Proj - non responsive,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-09T18:01:41.000Z,True
0050b000004KRjeAAG,2022-05-24T17:45:27.000Z,,Canada_Central_DLE_Open_Projects,Central/Canada Ops,Summary,00O6P000000NwcsUAC,False,0050b000004KRjeAAG,2022-06-06T15:16:49.000Z,,2022-06-15T20:09:29.000Z,,North America DLE Open Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T20:09:29.000Z,True
0050b000004KRjeAAG,2022-05-17T16:51:46.000Z,,Canada_Open_Projects_FY22_Q3,Central/Canada Ops,Summary,00O6P000000NwYlUAK,False,0050b000004KRjeAAG,2022-05-17T16:52:29.000Z,,2022-06-02T16:19:52.000Z,,Canada Open Projects FY22 Q3,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T16:19:52.000Z,True
0050b000004KRjeAAG,2022-05-17T16:55:31.000Z,,Canada_Open_Projects_FY23_Q1,Central/Canada Ops,Summary,00O6P000000NwYmUAK,False,0050b000004KRjeAAG,2022-05-17T16:55:55.000Z,,2022-06-02T16:19:52.000Z,,Canada Open Projects FY23 Q1,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T16:19:52.000Z,True
0050b000004KRjeAAG,2022-05-04T20:00:14.000Z,,Canada_FY23_Q1_Completed_Projects,Central/Canada Ops,Tabular,00O6P000000NwRQUA0,False,0050b000004KRjeAAG,2022-05-04T20:00:14.000Z,,2022-05-04T20:00:24.000Z,,Canada FY23 Q1 Completed Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-05-04T20:00:24.000Z,True
0050b000004KRjeAAG,2022-06-09T17:56:13.000Z,,Canada_On_Hold_Projects_Non_Responsive,Central/Canada Ops,Tabular,00O6P000000NwkNUAS,False,0050b000004KRjeAAG,2022-06-09T17:57:34.000Z,,2022-06-09T18:56:47.000Z,,Canada On Hold Projects - Non Responsive,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-09T18:56:47.000Z,True
0050b000004KRjeAAG,2022-05-17T16:53:50.000Z,,Canada_Open_Projects_FY22_Q4,Central/Canada Ops,Summary,00O6P000000NwYqUAK,False,0050b000004KRjeAAG,2022-05-17T16:54:18.000Z,,2022-06-02T16:19:52.000Z,,Canada Open Projects FY22 Q4,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T16:19:52.000Z,True
0050b000004KRjeAAG,2022-05-17T16:30:55.000Z,,Central_Open_Projects_FY21_Q4,Central/Canada Ops,Summary,00O6P000000NwYWUA0,False,0050b000004KRjeAAG,2022-05-17T16:47:46.000Z,,2022-06-02T16:19:52.000Z,,Central Open Projects FY22 Q4,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T16:19:52.000Z,True
0050b000004KRjeAAG,2022-05-17T16:39:47.000Z,,Central_Open_Projects_FY21_Q3,Central/Canada Ops,Summary,00O6P000000NwYbUAK,False,0050b000004KRjeAAG,2022-05-17T16:47:11.000Z,,2022-06-02T16:19:52.000Z,,Central Open Projects FY22 Q3,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T16:19:52.000Z,True
0050b000004KRjeAAG,2022-05-17T16:41:47.000Z,,Central_Open_Projects_FY21_Q2,Central/Canada Ops,Summary,00O6P000000NwYcUAK,False,0050b000004KRjeAAG,2022-05-17T16:46:51.000Z,,2022-06-02T16:19:52.000Z,,Central Open Projects FY22 Q2,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T16:19:52.000Z,True
0050b000004KRjeAAG,2022-03-03T19:11:17.000Z,,Central_Canada_Milestones,Central/Canada Ops,Summary,00O6P000000NvzHUAS,False,0050b000004KRjeAAG,2022-03-03T19:12:42.000Z,,2022-06-15T18:51:25.000Z,,Central Milestones,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T18:51:25.000Z,True
0050b000004KRjeAAG,2022-03-03T19:13:27.000Z,,Canada_Milestones,Central/Canada Ops,Summary,00O6P000000NvzMUAS,False,0050b000004KRjeAAG,2022-03-03T19:13:56.000Z,,2022-06-15T19:17:47.000Z,,Canada Milestones,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T19:17:47.000Z,True
0050b000004KRjeAAG,2022-04-25T20:28:04.000Z,,Central_Open_Projects_FY21_Q1,Central/Canada Ops,Summary,00O6P000000NwPFUA0,False,0050b000004KRjeAAG,2022-05-17T16:46:25.000Z,,2022-06-02T16:19:52.000Z,,Central Open Projects FY23 Q1,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T16:19:52.000Z,True
0051P000003g7hnQAA,2022-05-04T16:28:07.000Z,,Central_CR_Projects_Jenkins,Central/Canada Ops,Summary,00O6P000000NwRLUA0,False,0051P000003g7hnQAA,2022-06-02T13:17:01.000Z,,2022-06-02T13:19:33.000Z,,Central CR Projects - Jenkins,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T13:19:33.000Z,True
0050b000004KRjeAAG,2022-04-25T20:40:46.000Z,,Copy_of_Central_Open_Projects_FY21_Q2,Central/Canada Ops,Tabular,00O6P000000NwPKUA0,False,0050b000004KRjeAAG,2022-04-25T20:42:38.000Z,,2022-04-25T20:42:41.000Z,,Central Open Projects FY21 Q2,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-04-25T20:42:41.000Z,True
0050b000004KRjeAAG,2022-04-13T19:37:40.000Z,with order numbers,Central_and_Canada_On_Hold_Projects,Central/Canada Ops,Tabular,00O6P000000NwM6UAK,False,0050b000004KRjeAAG,2022-04-13T19:39:16.000Z,,2022-04-13T20:06:33.000Z,,Central and Canada On Hold Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-04-13T20:06:33.000Z,True
0050b000004KRjeAAG,2022-04-21T20:36:13.000Z,,Test_of_Central_Open_Projects,Central/Canada Ops,Tabular,00O6P000000NwOqUAK,False,0050b000004KRjeAAG,2022-04-21T20:36:13.000Z,,2022-04-21T20:36:30.000Z,,Test of Central Open Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-04-21T20:36:30.000Z,True
0050b000004KRjeAAG,2022-05-04T20:08:29.000Z,"Copy of My Closed Projects this Quarter. Updated to group by PM, and Filtering on ""My Team's Projects"" so managers can View-As",Canada_Closed_Projects_FY23_Q1,Central/Canada Ops,Summary,00O6P000000NwRVUA0,False,0050b000004KRjeAAG,2022-05-04T20:12:15.000Z,,2022-05-09T14:27:11.000Z,,Canada Closed Projects FY23 Q1,,00l6P000000Df5zQAC,PSA_Projects__c,2022-05-09T14:27:11.000Z,True
0050b000004KRjeAAG,2022-03-24T15:59:57.000Z,,NA_Open_Projects_by_PDM,Central/Canada Ops,Summary,00O6P000000NwAUUA0,False,0050b000004KRjeAAG,2022-03-24T18:36:23.000Z,,2022-03-24T18:36:25.000Z,,NA Open Projects by PDM,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-24T18:36:25.000Z,True
0050b000004KRjeAAG,2022-06-02T16:16:21.000Z,,Canada_Central_FTE_Open_Projects,Central/Canada Ops,Summary,00O6P000000NwfXUAS,False,0050b000004KRjeAAG,2022-06-06T15:04:36.000Z,,2022-06-15T20:09:28.000Z,,North America FTE Open Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T20:09:28.000Z,True
0050b000004KRjeAAG,2022-06-02T16:31:18.000Z,,Canada_Central_Near_Shore_Open_Proj,Central/Canada Ops,Summary,00O6P000000NwfcUAC,False,0050b000004KRjeAAG,2022-06-06T15:09:32.000Z,,2022-06-15T20:09:29.000Z,,North America Near Shore Open Proj.,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T20:09:29.000Z,True
0050b000004KRjeAAG,2022-06-02T16:46:12.000Z,,Canada_Central_RDC_Open_Projects,Central/Canada Ops,Summary,00O6P000000NwfhUAC,False,0050b000004KRjeAAG,2022-06-06T15:14:41.000Z,,2022-06-15T20:09:28.000Z,,North America RDC Open Projects,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T20:09:28.000Z,True
0051P000003g7hnQAA,2022-06-02T19:03:27.000Z,,Central_CR_Projects_Roy_Thompson,Central/Canada Ops,Summary,00O6P000000NwfmUAC,False,0051P000003g7hnQAA,2022-06-02T19:03:27.000Z,,2022-06-03T20:51:32.000Z,,Central CR Projects - Roy Thompson,,00l6P000000Df5zQAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T20:51:32.000Z,True
0050b000004KRjeAAG,2022-03-03T19:16:30.000Z,,C_C_Milestones_Delaney,Delaney Ops Reporting,Summary,00O6P000000NvzRUAS,False,0050b000004KRjeAAG,2022-03-03T19:17:16.000Z,,2022-06-15T18:52:33.000Z,,C&C Milestones - Delaney,,00l6P000000Df60QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T18:52:33.000Z,True
0050b000004KRjeAAG,2022-03-21T18:38:43.000Z,,Delaney_CE_Survey_Project_Comment_Blank,Delaney Ops Reporting,Tabular,00O6P000000Nw5yUAC,False,0050b000004KRjeAAG,2022-03-21T18:39:21.000Z,,2022-03-26T17:48:23.000Z,,Delaney CE Survey Project Comment Blank,,00l6P000000Df60QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-26T17:48:23.000Z,True
0050b000004KRjeAAG,2022-03-21T18:46:18.000Z,,Delaney_C_C_Fully_Delivered_Open_Proj,Delaney Ops Reporting,Tabular,00O6P000000Nw5zUAC,False,0050b000004KRjeAAG,2022-03-21T18:46:50.000Z,,2022-04-15T18:12:08.000Z,,Delaney C&C Fully Delivered Open Proj.,,00l6P000000Df60QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-04-15T18:12:08.000Z,True
0050b000004KRjeAAG,2022-03-21T18:15:39.000Z,,Delaney_Central_Open_Projects_No_CSAT,Delaney Ops Reporting,Tabular,00O6P000000Nw5UUAS,False,0050b000004KRjeAAG,2022-03-21T18:17:49.000Z,,2022-03-26T17:46:00.000Z,,Delaney C&C Open Proj - No CSAT Contact,,00l6P000000Df60QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-26T17:46:00.000Z,True
0050b000004KRjeAAG,2022-03-23T20:15:55.000Z,,C_C_Level_1_On_Hold_Followup,Delaney Ops Reporting,Summary,00O6P000000Nw9HUAS,False,0050b000004KRjeAAG,2022-03-23T20:46:39.000Z,,2022-06-16T18:22:57.000Z,,C&C Level 1 - On Hold - Followup - SD,,00l6P000000Df60QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-16T18:22:57.000Z,True
0050b000004KRjeAAG,2022-03-03T19:18:55.000Z,,C_C_Milestones_Jenkins,Jenkins Ops Reporting,Summary,00O6P000000NvzWUAS,False,0050b000004KRjeAAG,2022-03-03T19:27:26.000Z,,2022-06-15T18:53:07.000Z,,C&C Milestones - Jenkins,,00l6P000000Df64QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T18:53:07.000Z,True
0050b000004KRjeAAG,2022-03-21T18:18:23.000Z,,Jenkins_C_C_Open_Proj_No_CSAT_Contact,Jenkins Ops Reporting,Tabular,00O6P000000Nw5ZUAS,False,0050b000004KRjeAAG,2022-03-21T18:20:24.000Z,,2022-03-21T18:20:51.000Z,,Jenkins C&C Open Proj - No CSAT Contact,,00l6P000000Df64QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:20:51.000Z,True
0050b000004KRjeAAG,2022-03-21T18:47:27.000Z,,Jenkins_C_C_Fully_Delivered_Open_Proj,Jenkins Ops Reporting,Tabular,00O6P000000Nw6NUAS,False,0050b000004KRjeAAG,2022-03-21T18:47:47.000Z,,2022-03-21T18:47:50.000Z,,Jenkins C&C Fully Delivered Open Proj.,,00l6P000000Df64QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:47:50.000Z,True
0050b000004KRjeAAG,2022-03-21T18:39:51.000Z,,Jenkins_CE_Survey_Project_Comment_Blank,Jenkins Ops Reporting,Tabular,00O6P000000Nw63UAC,False,0050b000004KRjeAAG,2022-03-21T18:40:15.000Z,,2022-03-21T18:40:18.000Z,,Jenkins CE Survey Project Comment Blank,,00l6P000000Df64QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:40:18.000Z,True
0050b000004KRjeAAG,2022-03-23T20:51:15.000Z,,C_C_Level_1_On_Hold_Followup_DJ,Jenkins Ops Reporting,Summary,00O6P000000Nw9MUAS,False,0050b000004KRjeAAG,2022-03-23T20:51:57.000Z,,2022-06-16T18:25:48.000Z,,C&C Level 1 - On Hold - Followup - DJ,,00l6P000000Df64QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-16T18:25:48.000Z,True
0050b000004KRjeAAG,2022-03-03T19:20:28.000Z,,C_C_Milestones_Kloc,Kloc Ops Reporting,Summary,00O6P000000NvzbUAC,False,0050b000004KRjeAAG,2022-03-03T19:27:38.000Z,,2022-06-15T18:53:55.000Z,,C&C Milestones - Kloc,,00l6P000000Df65QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T18:53:55.000Z,True
0050b000004KRjeAAG,2022-03-21T18:22:36.000Z,,Kloc_C_C_Open_Proj_No_CSAT_Contact,Kloc Ops Reporting,Tabular,00O6P000000Nw5eUAC,False,0050b000004KRjeAAG,2022-03-21T18:23:43.000Z,,2022-03-21T18:23:57.000Z,,Kloc C&C Open Proj - No CSAT Contact,,00l6P000000Df65QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:23:57.000Z,True
0050b000004KRjeAAG,2022-03-21T18:48:20.000Z,,Kloc_C_C_Fully_Delivered_Open_Proj,Kloc Ops Reporting,Tabular,00O6P000000Nw6SUAS,False,0050b000004KRjeAAG,2022-03-21T18:48:49.000Z,,2022-03-21T18:48:52.000Z,,Kloc C&C Fully Delivered Open Proj.,,00l6P000000Df65QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:48:52.000Z,True
0050b000004KRjeAAG,2022-03-21T18:40:42.000Z,,Kloc_CE_Survey_Project_Comment_Blank,Kloc Ops Reporting,Tabular,00O6P000000Nw64UAC,False,0050b000004KRjeAAG,2022-03-21T18:41:06.000Z,,2022-03-21T18:41:08.000Z,,Kloc CE Survey Project Comment Blank,,00l6P000000Df65QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:41:08.000Z,True
0050b000004KRjeAAG,2022-03-23T20:53:38.000Z,,C_C_Level_1_On_Hold_Followup_RK,Kloc Ops Reporting,Summary,00O6P000000Nw9RUAS,False,0050b000004KRjeAAG,2022-03-23T20:54:21.000Z,,2022-06-16T18:27:56.000Z,,C&C Level 1 - On Hold - Followup - RK,,00l6P000000Df65QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-16T18:27:56.000Z,True
0050b000004KRjeAAG,2022-03-03T19:22:02.000Z,,C_C_Milestones_Reizvikh,Reizvikh Ops Reporting,Summary,00O6P000000NvzgUAC,False,0050b000004KRjeAAG,2022-03-03T19:27:46.000Z,,2022-06-15T18:54:17.000Z,,C&C Milestones - Reizvikh,,00l6P000000Df66QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T18:54:17.000Z,True
0050b000004KRjeAAG,2022-03-21T18:41:34.000Z,,Reizvikh_CE_Survey_Project_Comment_Blank,Reizvikh Ops Reporting,Tabular,00O6P000000Nw68UAC,False,0050b000004KRjeAAG,2022-03-21T18:42:07.000Z,,2022-03-21T20:18:55.000Z,,Reizvikh CE Survey Project Comment Blank,,00l6P000000Df66QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T20:18:55.000Z,True
0050b000004KRjeAAG,2022-03-21T18:35:36.000Z,,Reizvikh_C_C_Open_Proj_No_CSAT_Contact,Reizvikh Ops Reporting,Tabular,00O6P000000Nw5jUAC,False,0050b000004KRjeAAG,2022-03-21T18:45:20.000Z,,2022-03-21T20:19:17.000Z,,Reizvikh C&C Open Proj - No CSAT Contact,,00l6P000000Df66QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T20:19:17.000Z,True
0050b000004KRjeAAG,2022-03-21T18:49:18.000Z,,Reizvikh_C_C_Fully_Delivered_Open_Proj,Reizvikh Ops Reporting,Tabular,00O6P000000Nw6XUAS,False,0050b000004KRjeAAG,2022-03-21T18:49:55.000Z,,2022-03-21T20:19:27.000Z,,Reizvikh  C&C Fully Delivered Open Proj.,,00l6P000000Df66QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T20:19:27.000Z,True
0050b000004KRjeAAG,2022-03-23T20:56:36.000Z,,C_C_Level_1_On_Hold_Followup_DR,Reizvikh Ops Reporting,Summary,00O6P000000Nw9WUAS,False,0050b000004KRjeAAG,2022-03-23T20:57:08.000Z,,2022-06-16T18:30:33.000Z,,C&C Level 1 - On Hold - Followup - DR,,00l6P000000Df66QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-16T18:30:33.000Z,True
0050b000004KRjeAAG,2022-03-03T19:23:03.000Z,,C_C_Milestones_Tremmel,Tremmel Ops Reporting,Summary,00O6P000000NvzlUAC,False,0050b000004KRjeAAG,2022-03-03T19:27:58.000Z,,2022-06-15T18:54:48.000Z,,C&C Milestones - Tremmel,,00l6P000000Df67QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T18:54:48.000Z,True
0050b000004KRjeAAG,2022-03-21T18:36:26.000Z,,Tremmel_C_C_Open_Proj_No_CSAT_Contact,Tremmel Ops Reporting,Tabular,00O6P000000Nw5oUAC,False,0050b000004KRjeAAG,2022-03-21T18:36:48.000Z,,2022-03-21T18:36:51.000Z,,Tremmel C&C Open Proj - No CSAT Contact,,00l6P000000Df67QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:36:51.000Z,True
0050b000004KRjeAAG,2022-03-21T18:50:26.000Z,,Tremmel_C_C_Fully_Delivered_Open_Proj,Tremmel Ops Reporting,Tabular,00O6P000000Nw6OUAS,False,0050b000004KRjeAAG,2022-03-21T18:50:47.000Z,,2022-03-21T18:50:50.000Z,,Tremmel C&C Fully Delivered Open Proj.,,00l6P000000Df67QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:50:50.000Z,True
0050b000004KRjeAAG,2022-03-21T18:42:44.000Z,,Tremmel_CE_Survey_Project_Comment_Blank,Tremmel Ops Reporting,Tabular,00O6P000000Nw6DUAS,False,0050b000004KRjeAAG,2022-03-21T18:43:19.000Z,,2022-03-21T18:43:22.000Z,,Tremmel CE Survey Project Comment Blank,,00l6P000000Df67QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:43:22.000Z,True
0050b000004KRjeAAG,2022-03-23T20:59:05.000Z,,C_C_Level_1_On_Hold_Followup_RT,Tremmel Ops Reporting,Summary,00O6P000000Nw9bUAC,False,0050b000004KRjeAAG,2022-03-23T20:59:42.000Z,,2022-06-16T18:33:30.000Z,,C&C Level 1 - On Hold - Followup - RT,,00l6P000000Df67QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-16T18:33:30.000Z,True
0050b000004KRjeAAG,2022-03-03T19:24:26.000Z,,Copy_of_C_C_Milestones_Wise,Wise Ops Reporting,Summary,00O6P000000NvzqUAC,False,0050b000004KRjeAAG,2022-03-03T19:28:39.000Z,,2022-06-15T18:55:32.000Z,,C&C Milestones - Wise,,00l6P000000Df69QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-15T18:55:32.000Z,True
0050b000004KRjeAAG,2022-03-21T18:37:17.000Z,,Wise_C_C_Open_Proj_No_CSAT_Contact,Wise Ops Reporting,Tabular,00O6P000000Nw5tUAC,False,0050b000004KRjeAAG,2022-03-21T18:37:43.000Z,,2022-03-21T18:37:46.000Z,,Wise C&C Open Proj - No CSAT Contact,,00l6P000000Df69QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:37:46.000Z,True
0050b000004KRjeAAG,2022-03-21T18:43:47.000Z,,Wise_CE_Survey_Project_Comment_Blank,Wise Ops Reporting,Tabular,00O6P000000Nw6IUAS,False,0050b000004KRjeAAG,2022-03-21T18:44:42.000Z,,2022-03-21T18:44:45.000Z,,Wise CE Survey Project Comment Blank,,00l6P000000Df69QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:44:45.000Z,True
0050b000004KRjeAAG,2022-03-21T18:51:08.000Z,,Wise_C_C_Fully_Delivered_Open_Proj,Wise Ops Reporting,Tabular,00O6P000000Nw6cUAC,False,0050b000004KRjeAAG,2022-03-21T18:51:28.000Z,,2022-03-21T18:51:31.000Z,,Wise C&C Fully Delivered Open Proj.,,00l6P000000Df69QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-21T18:51:31.000Z,True
0050b000004KRjeAAG,2022-03-23T21:01:32.000Z,,C_C_Level_1_On_Hold_Followup_GW,Wise Ops Reporting,Summary,00O6P000000Nw9gUAC,False,0050b000004KRjeAAG,2022-03-23T21:02:19.000Z,,2022-06-16T18:36:04.000Z,,C&C Level 1 - On Hold - Followup - GW,,00l6P000000Df69QAC,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-16T18:36:04.000Z,True
0050b000004KKNBAA4,2022-03-16T22:11:04.000Z,"Generates a listing of users created under PSA profiles.
Paul to use to understand data elements and their source",Copy_of_Financial_Force_All_Users_Report1,FF_TC_exceptions,Matrix,00O6P000000Nw3sUAC,False,0050b000004KKNBAA4,2022-03-16T22:19:40.000Z,,2022-03-16T22:19:40.000Z,,Copy of Financial Force All Users Report,,00l6P000000Df6OQAS,User,2022-03-16T22:19:40.000Z,True
0050b000004KXeYAAW,2022-03-23T21:41:44.000Z,,Northeast_Fully_Delivered_Open_Projects1,Northeast Ops Reporting,Summary,00O6P0000012jaBUAQ,False,0050b000005JfILAA0,2022-05-18T11:43:27.000Z,,2022-06-02T22:03:34.000Z,,Northeast Fully Delivered Open Projects,,00l6P000000Df6TQAS,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-02T22:03:34.000Z,True
